Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TZ_Score,Tenpai,HandComplete
631,North,214,107,0.042,0,,270,0,0,
632,East,316,107,0.042,0,,370,0,0,
633,South,96,107,0.042,0,,150,0,0,
634,North,304,107,0.042,0,,360,0,0,
635,North,464,107,0.041,0,,520,0,0,
636,West,324,108,0.041,0,,380,0,0,
637,North,116,107,0.041,0,,170,0,0,
638,West,414,107,0.041,0,,470,0,0,
639,North,432,108,0.041,0,,490,0,0,
640,North,284,107,0.040,0,,340,0,0,
641,North,434,108,0.040,0,,490,0,0,
642,North,212,107,0.040,0,,270,0,0,
643,East,274,107,0.040,0,,330,0,0,
644,North,344,107,0.040,0,,400,0,0,
645,East,504,107,0.040,0,,560,0,0,
646,West,264,107,0.040,0,,320,0,0,
647,North,424,107,0.040,0,,480,0,0,
648,West,494,107,0.040,0,,550,0,0,
649,East,234,108,0.040,0,,290,0,0,
650,West,194,107,0.040,0,,250,0,0,
651,West,334,108,0.040,0,,390,0,0,
652,North,264,108,0.040,0,,320,0,0,
653,South,364,107,0.040,0,,420,0,0,
654,South,236,107,0.040,0,,290,0,0,
655,East,184,107,0.040,0,,240,0,0,
656,East,216,107,0.040,0,,270,0,0,
657,West,514,107,0.040,0,,570,0,0,
658,East,296,107,0.040,0,,350,0,0,
659,North,274,107,0.040,0,,330,0,0,
660,East,14,107,0.040,0,,70,0,0,
661,East,602,107,0.040,0,,660,0,0,
662,East,444,107,0.040,0,,500,0,0,
663,South,262,107,0.040,0,,320,0,0,
664,North,246,107,0.040,0,,300,0,0,
665,South,16,107,0.040,0,,70,0,0,
666,East,204,107,0.040,0,,260,0,0,
667,South,54,107,0.040,0,,110,0,0,
668,North,324,107,0.040,0,,380,0,0,
669,North,592,108,0.040,0,,650,0,0,
670,West,116,107,0.040,0,,170,0,0,
671,East,342,107,0.040,0,,400,0,0,
672,West,404,107,0.040,0,,460,0,0,
673,North,146,107,0.040,0,,200,0,0,
674,West,652,108,0.040,0,,710,0,0,
675,North,182,108,0.040,0,,240,0,0,
676,East,164,107,0.040,0,,220,0,0,
677,East,124,107,0.040,0,,180,0,0,
678,South,246,107,0.040,0,,300,0,0,
679,East,446,107,0.040,0,,500,0,0,
680,South,592,107,0.040,0,,650,0,0,
681,West,54,107,0.040,0,,110,0,0,
682,South,362,108,0.040,0,,420,0,0,
683,North,532,107,0.040,0,,590,0,0,
684,North,236,107,0.040,0,,290,0,0,
685,East,94,107,0.040,0,,150,0,0,
686,East,164,107,0.040,0,,220,0,0,
687,West,432,107,0.040,0,,490,0,0,
688,West,504,107,0.040,0,,560,0,0,
689,South,482,108,0.040,0,,540,0,0,
690,East,544,107,0.040,0,,600,0,0,
691,West,609,107,0.040,0,,290,0,1,
692,West,66,107,0.040,0,,120,0,0,
693,East,394,107,0.040,0,,450,0,0,
694,West,424,107,0.040,0,,480,0,0,
695,West,-16,107,0.040,0,,40,0,0,
696,North,614,107,0.040,0,,670,0,0,
697,North,286,107,0.040,0,,340,0,0,
698,North,244,107,0.040,0,,300,0,0,
699,East,364,108,0.040,0,,420,0,0,
700,North,274,107,0.040,0,,330,0,0,
701,South,564,107,0.040,0,,620,0,0,
702,South,392,108,0.040,0,,450,0,0,
703,North,214,107,0.040,0,,270,0,0,
704,North,154,107,0.040,0,,210,0,0,
705,North,46,107,0.040,0,,100,0,0,
706,North,634,108,0.040,0,,690,0,0,
707,West,116,107,0.040,0,,170,0,0,
708,North,476,107,0.040,0,,530,0,0,
709,West,296,107,0.040,0,,350,0,0,
710,North,194,107,0.040,0,,250,0,0,
711,South,546,107,0.040,0,,600,0,0,
712,North,414,107,0.040,0,,470,0,0,
713,West,244,107,0.040,0,,300,0,0,
714,North,492,107,0.040,0,,550,0,0,
715,North,374,107,0.040,0,,430,0,0,
716,South,254,107,0.040,0,,310,0,0,
717,South,186,107,0.040,0,,240,0,0,
718,West,374,107,0.040,0,,430,0,0,
719,West,246,107,0.040,0,,300,0,0,
720,West,474,107,0.040,0,,530,0,0,
721,East,54,108,0.040,0,,110,0,0,
722,South,304,107,0.040,0,,360,0,0,
723,North,374,107,0.040,0,,430,0,0,
724,South,226,107,0.040,0,,280,0,0,
725,North,184,107,0.040,0,,240,0,0,
726,West,56,107,0.040,0,,110,0,0,
727,East,126,107,0.040,0,,180,0,0,
728,West,96,107,0.040,0,,150,0,0,
729,South,194,107,0.040,0,,250,0,0,
730,West,124,108,0.040,0,,180,0,0,
731,South,376,107,0.040,0,,430,0,0,
732,West,144,108,0.040,0,,200,0,0,
733,North,164,107,0.040,0,,220,0,0,
734,North,266,107,0.040,0,,320,0,0,
735,South,144,107,0.040,0,,200,0,0,
736,West,244,107,0.040,0,,300,0,0,
737,North,294,107,0.040,0,,350,0,0,
738,East,84,108,0.040,0,,140,0,0,
739,South,244,108,0.040,0,,300,0,0,
740,South,214,108,0.040,0,,270,0,0,
741,West,134,107,0.040,0,,190,0,0,
742,East,294,107,0.040,0,,350,0,0,
743,North,184,108,0.040,0,,240,0,0,
744,East,244,107,0.040,0,,300,0,0,
745,South,224,108,0.040,0,,280,0,0,
746,West,492,107,0.040,0,,550,0,0,
747,West,196,107,0.040,0,,250,0,0,
748,West,144,107,0.040,0,,200,0,0,
749,East,484,107,0.040,0,,540,0,0,
750,North,104,107,0.040,0,,160,0,0,
751,North,612,108,0.040,0,,670,0,0,
752,West,232,108,0.040,0,,290,0,0,
753,North,639,107,0.040,0,,320,0,1,
754,West,96,107,0.040,0,,150,0,0,
755,East,829,107,0.040,0,,510,0,1,
756,North,276,107,0.040,0,,330,0,0,
757,East,374,107,0.040,0,,430,0,0,
758,West,374,107,0.040,0,,430,0,0,
759,East,314,108,0.040,0,,370,0,0,
760,North,394,107,0.040,0,,450,0,0,
761,South,324,107,0.040,0,,380,0,0,
762,West,356,107,0.040,0,,410,0,0,
763,West,84,107,0.040,0,,140,0,0,
764,East,224,108,0.040,0,,280,0,0,
765,North,254,107,0.040,0,,310,0,0,
766,South,204,108,0.040,0,,260,0,0,
767,West,334,107,0.040,0,,390,0,0,
768,East,244,107,0.040,0,,300,0,0,
769,North,184,107,0.040,0,,240,0,0,
770,South,134,108,0.040,0,,190,0,0,
771,North,344,107,0.040,0,,400,0,0,
772,South,374,107,0.040,0,,430,0,0,
773,West,542,107,0.040,0,,600,0,0,
774,East,504,107,0.040,0,,560,0,0,
775,West,354,107,0.040,0,,410,0,0,
776,South,56,107,0.040,0,,110,0,0,
777,South,36,107,0.040,0,,90,0,0,
778,South,174,107,0.040,0,,230,0,0,
779,South,134,107,0.040,0,,190,0,0,
780,South,136,107,0.040,0,,190,0,0,
781,West,404,107,0.040,0,,460,0,0,
782,South,446,107,0.040,0,,500,0,0,
783,East,384,107,0.040,0,,440,0,0,
784,North,882,107,0.040,0,,940,0,0,
785,West,1257,108,0.040,0,,940,0,1,
786,North,414,107,0.040,0,,470,0,0,
787,East,124,107,0.040,0,,180,0,0,
788,East,154,107,0.040,0,,210,0,0,
789,North,146,107,0.040,0,,200,0,0,
790,West,434,107,0.040,0,,490,0,0,
791,West,394,107,0.040,0,,450,0,0,
792,East,404,108,0.040,0,,460,0,0,
793,South,244,107,0.040,0,,300,0,0,
794,South,414,107,0.040,0,,470,0,0,
795,East,204,107,0.040,0,,260,0,0,
796,West,404,107,0.040,0,,460,0,0,
797,North,544,107,0.040,0,,600,0,0,
798,West,282,107,0.040,0,,340,0,0,
799,South,364,107,0.040,0,,420,0,0,
800,South,274,107,0.040,0,,330,0,0,
801,East,214,107,0.040,0,,270,0,0,
802,East,144,107,0.040,0,,200,0,0,
803,West,284,107,0.040,0,,340,0,0,
804,West,432,107,0.040,0,,490,0,0,
805,South,224,108,0.040,0,,280,0,0,
806,South,474,107,0.040,0,,530,0,0,
807,West,206,107,0.040,0,,260,0,0,
808,North,276,107,0.040,0,,330,0,0,
809,West,274,108,0.040,0,,330,0,0,
810,West,284,107,0.040,0,,340,0,0,
811,South,344,107,0.040,0,,400,0,0,
812,West,136,107,0.040,0,,190,0,0,
813,South,692,107,0.040,0,,750,0,0,
814,North,244,107,0.040,0,,300,0,0,
815,North,4,108,0.040,0,,60,0,0,
816,North,16,107,0.040,0,,70,0,0,
817,South,364,107,0.040,0,,420,0,0,
818,North,294,107,0.040,0,,350,0,0,
819,West,432,107,0.040,0,,490,0,0,
820,South,344,107,0.040,0,,400,0,0,
821,North,192,108,0.040,0,,250,0,0,
822,South,474,107,0.040,0,,530,0,0,
823,North,106,107,0.040,0,,160,0,0,
824,North,374,107,0.040,0,,430,0,0,
825,North,84,107,0.040,0,,140,0,0,
826,North,264,107,0.040,0,,320,0,0,
827,East,216,107,0.040,0,,270,0,0,
828,South,194,107,0.040,0,,250,0,0,
829,East,562,107,0.040,0,,620,0,0,
830,West,214,107,0.040,0,,270,0,0,
831,East,164,107,0.040,0,,220,0,0,
832,West,206,107,0.040,0,,260,0,0,
833,South,442,107,0.040,0,,500,0,0,
834,North,6,107,0.040,0,,60,0,0,
835,North,156,107,0.040,0,,210,0,0,
836,North,106,107,0.040,0,,160,0,0,
837,North,494,107,0.040,0,,550,0,0,
838,West,232,108,0.040,0,,290,0,0,
839,North,86,107,0.040,0,,140,0,0,
840,North,194,107,0.040,0,,250,0,0,
841,North,64,107,0.040,0,,120,0,0,
842,West,224,107,0.040,0,,280,0,0,
843,North,206,107,0.040,0,,260,0,0,
844,West,164,107,0.040,0,,220,0,0,
845,East,36,107,0.040,0,,90,0,0,
846,North,374,107,0.040,0,,430,0,0,
847,North,392,108,0.040,0,,450,0,0,
848,East,392,107,0.040,0,,450,0,0,
849,West,234,108,0.040,0,,290,0,0,
850,North,304,107,0.040,0,,360,0,0,
851,East,-16,107,0.040,0,,40,0,0,
852,East,396,107,0.040,0,,450,0,0,
853,North,174,108,0.040,0,,230,0,0,
854,South,472,108,0.040,0,,530,0,0,
855,North,124,107,0.040,0,,180,0,0,
856,West,514,107,0.040,0,,570,0,0,
857,West,234,107,0.040,0,,290,0,0,
858,West,294,107,0.040,0,,350,0,0,
859,East,13261,82,0.040,0,赤ドラ1 七対子,230,0,1,萬子1 萬子1 萬子2 萬子2 萬子5 萬子5 筒子5 筒子5 筒子5赤ドラ 筒子5 筒子6 筒子6 索子7 索子7
860,South,344,107,0.040,0,,400,0,0,
861,South,266,107,0.040,0,,320,0,0,
862,South,744,108,0.040,0,,800,0,0,
863,South,186,107,0.040,0,,240,0,0,
864,North,254,107,0.040,0,,310,0,0,
865,East,372,108,0.040,0,,430,0,0,
866,South,316,107,0.040,0,,370,0,0,
867,East,344,107,0.040,0,,400,0,0,
868,North,16,107,0.040,0,,70,0,0,
869,North,114,107,0.040,0,,170,0,0,
870,East,284,108,0.040,0,,340,0,0,
871,South,354,108,0.040,0,,410,0,0,
872,East,234,107,0.040,0,,290,0,0,
873,West,282,108,0.040,0,,340,0,0,
874,North,404,107,0.040,0,,460,0,0,
875,South,56,107,0.040,0,,110,0,0,
876,North,204,107,0.040,0,,260,0,0,
877,North,354,107,0.040,0,,410,0,0,
878,East,146,107,0.040,0,,200,0,0,
879,North,394,107,0.040,0,,450,0,0,
880,East,224,107,0.040,0,,280,0,0,
881,North,394,107,0.040,0,,450,0,0,
882,West,104,108,0.040,0,,160,0,0,
883,West,212,108,0.040,0,,270,0,0,
884,North,26,107,0.040,0,,80,0,0,
885,South,512,108,0.040,0,,570,0,0,
886,South,244,107,0.040,0,,300,0,0,
887,West,224,107,0.040,0,,280,0,0,
888,East,332,107,0.040,0,,390,0,0,
889,North,-14,107,0.040,0,,40,0,0,
890,East,194,107,0.040,0,,250,0,0,
891,East,274,108,0.040,0,,330,0,0,
892,West,256,107,0.040,0,,310,0,0,
893,South,276,107,0.040,0,,330,0,0,
894,East,364,107,0.040,0,,420,0,0,
895,East,502,108,0.040,0,,560,0,0,
896,West,144,107,0.040,0,,200,0,0,
897,South,352,108,0.040,0,,410,0,0,
898,North,124,108,0.040,0,,180,0,0,
899,East,134,107,0.040,0,,190,0,0,
900,North,464,108,0.040,0,,520,0,0,
901,South,154,108,0.040,0,,210,0,0,
902,West,254,107,0.040,0,,310,0,0,
903,East,334,107,0.040,0,,390,0,0,
904,North,304,107,0.040,0,,360,0,0,
905,East,216,107,0.040,0,,270,0,0,
906,South,174,107,0.040,0,,230,0,0,
907,West,66,107,0.040,0,,120,0,0,
908,West,794,107,0.040,0,,850,0,0,
909,West,244,107,0.040,0,,300,0,0,
910,North,96,107,0.040,0,,150,0,0,
911,East,162,108,0.040,0,,220,0,0,
912,East,312,108,0.040,0,,370,0,0,
913,North,124,108,0.040,0,,180,0,0,
914,East,442,107,0.040,0,,500,0,0,
915,East,204,107,0.040,0,,260,0,0,
916,East,144,107,0.040,0,,200,0,0,
917,North,274,107,0.040,0,,330,0,0,
918,West,254,107,0.040,0,,310,0,0,
919,West,176,107,0.040,0,,230,0,0,
920,South,414,107,0.040,0,,470,0,0,
921,North,216,107,0.040,0,,270,0,0,
922,East,432,107,0.040,0,,490,0,0,
923,North,214,107,0.040,0,,270,0,0,
924,East,214,107,0.040,0,,270,0,0,
925,East,386,107,0.040,0,,440,0,0,
926,South,414,107,0.040,0,,470,0,0,
927,East,1169,107,0.040,0,,850,0,1,
928,South,424,107,0.040,0,,480,0,0,
929,West,514,107,0.040,0,,570,0,0,
930,South,-24,107,0.040,0,,30,0,0,
931,East,284,107,0.040,0,,340,0,0,
932,North,334,108,0.040,0,,390,0,0,
933,West,572,107,0.040,0,,630,0,0,
934,East,94,107,0.040,0,,150,0,0,
935,West,184,107,0.040,0,,240,0,0,
936,North,54,107,0.040,0,,110,0,0,
937,East,612,107,0.040,0,,670,0,0,
938,West,312,107,0.040,0,,370,0,0,
939,West,272,108,0.040,0,,330,0,0,
940,North,94,107,0.040,0,,150,0,0,
941,West,184,107,0.040,0,,240,0,0,
942,North,304,107,0.040,0,,360,0,0,
943,North,144,108,0.040,0,,200,0,0,
944,South,286,107,0.040,0,,340,0,0,
945,North,382,107,0.040,0,,440,0,0,
946,West,116,107,0.040,0,,170,0,0,
947,North,354,107,0.040,0,,410,0,0,
948,East,144,107,0.040,0,,200,0,0,
949,North,186,107,0.040,0,,240,0,0,
950,West,264,107,0.040,0,,320,0,0,
951,South,294,107,0.040,0,,350,0,0,
952,South,732,107,0.040,0,,790,0,0,
953,South,116,107,0.040,0,,170,0,0,
954,West,404,107,0.040,0,,460,0,0,
955,South,212,108,0.040,0,,270,0,0,
956,North,294,107,0.040,0,,350,0,0,
957,West,642,107,0.040,0,,700,0,0,
958,West,26,107,0.040,0,,80,0,0,
959,North,274,107,0.040,0,,330,0,0,
960,East,142,108,0.040,0,,200,0,0,
961,North,94,107,0.040,0,,150,0,0,
962,East,184,107,0.040,0,,240,0,0,
963,North,86,107,0.040,0,,140,0,0,
964,South,234,107,0.040,0,,290,0,0,
965,West,146,107,0.040,0,,200,0,0,
966,South,592,108,0.040,0,,650,0,0,
967,East,392,108,0.040,0,,450,0,0,
968,East,194,108,0.040,0,,250,0,0,
969,East,522,108,0.040,0,,580,0,0,
970,South,544,107,0.040,0,,600,0,0,
971,West,66,107,0.040,0,,120,0,0,
972,East,444,108,0.040,0,,500,0,0,
973,West,224,107,0.040,0,,280,0,0,
974,West,274,107,0.040,0,,330,0,0,
975,West,104,107,0.040,0,,160,0,0,
976,West,96,107,0.040,0,,150,0,0,
977,West,394,107,0.040,0,,450,0,0,
978,East,214,107,0.040,0,,270,0,0,
979,West,36,107,0.040,0,,90,0,0,
980,West,284,107,0.040,0,,340,0,0,
981,North,324,108,0.040,0,,380,0,0,
982,East,314,107,0.040,0,,370,0,0,
983,South,254,108,0.040,0,,310,0,0,
984,South,146,107,0.040,0,,200,0,0,
985,East,662,107,0.040,0,,720,0,0,
986,North,-4,107,0.040,0,,50,0,0,
987,West,184,107,0.040,0,,240,0,0,
988,East,326,107,0.040,0,,380,0,0,
989,East,632,108,0.040,0,,690,0,0,
990,North,16,107,0.040,0,,70,0,0,
991,West,164,107,0.040,0,,220,0,0,
992,South,214,107,0.040,0,,270,0,0,
993,South,254,108,0.040,0,,310,0,0,
994,West,36,107,0.040,0,,90,0,0,
995,East,434,107,0.040,0,,490,0,0,
996,East,224,107,0.040,0,,280,0,0,
997,East,284,107,0.040,0,,340,0,0,
998,West,394,107,0.040,0,,450,0,0,
999,West,134,107,0.040,0,,190,0,0,
1000,East,464,107,0.040,0,,520,0,0,
1001,West,326,107,0.040,0,,380,0,0,
1002,North,56,107,0.040,0,,110,0,0,
1003,West,126,107,0.040,0,,180,0,0,
1004,North,194,108,0.040,0,,250,0,0,
1005,West,154,108,0.040,0,,210,0,0,
1006,East,182,108,0.040,0,,240,0,0,
1007,North,424,107,0.040,0,,480,0,0,
1008,East,224,108,0.040,0,,280,0,0,
1009,North,296,107,0.040,0,,350,0,0,
1010,North,522,108,0.040,0,,580,0,0,
1011,East,234,108,0.040,0,,290,0,0,
1012,North,424,107,0.040,0,,480,0,0,
1013,South,342,108,0.040,0,,400,0,0,
1014,North,522,108,0.040,0,,580,0,0,
1015,South,424,108,0.040,0,,480,0,0,
1016,South,484,107,0.040,0,,540,0,0,
1017,North,66,107,0.040,0,,120,0,0,
1018,North,244,107,0.040,0,,300,0,0,
1019,West,146,107,0.040,0,,200,0,0,
1020,South,134,107,0.040,0,,190,0,0,
1021,West,422,108,0.040,0,,480,0,0,
1022,South,552,107,0.040,0,,610,0,0,
1023,North,494,107,0.040,0,,550,0,0,
1024,North,64,107,0.040,0,,120,0,0,
1025,East,354,107,0.040,0,,410,0,0,
1026,West,156,107,0.040,0,,210,0,0,
1027,North,104,108,0.040,0,,160,0,0,
1028,South,332,108,0.040,0,,390,0,0,
1029,West,154,108,0.040,0,,210,0,0,
1030,North,336,107,0.040,0,,390,0,0,
1031,East,184,107,0.040,0,,240,0,0,
1032,South,234,108,0.040,0,,290,0,0,
1033,South,274,107,0.040,0,,330,0,0,
1034,East,254,107,0.040,0,,310,0,0,
1035,West,324,108,0.040,0,,380,0,0,
1036,East,66,107,0.040,0,,120,0,0,
1037,North,1162,107,0.040,0,,1220,0,0,
1038,North,114,107,0.040,0,,170,0,0,
1039,West,126,107,0.040,0,,180,0,0,
1040,West,394,108,0.040,0,,450,0,0,
1041,East,324,107,0.040,0,,380,0,0,
1042,North,224,108,0.040,0,,280,0,0,
1043,South,354,107,0.040,0,,410,0,0,
1044,South,76,107,0.040,0,,130,0,0,
1045,South,184,107,0.040,0,,240,0,0,
1046,North,364,107,0.040,0,,420,0,0,
1047,North,364,107,0.040,0,,420,0,0,
1048,North,2190,107,0.040,0,,600,0,6,
1049,East,2069,107,0.040,0,,250,0,5,
1050,North,344,108,0.040,0,,400,0,0,
1051,West,214,107,0.040,0,,270,0,0,
1052,East,332,108,0.040,0,,390,0,0,
1053,West,582,108,0.040,0,,640,0,0,
1054,South,474,107,0.040,0,,530,0,0,
1055,West,64,108,0.040,0,,120,0,0,
1056,West,296,107,0.040,0,,350,0,0,
1057,West,622,108,0.040,0,,680,0,0,
1058,North,284,108,0.040,0,,340,0,0,
1059,South,612,107,0.040,0,,670,0,0,
1060,East,154,108,0.040,0,,210,0,0,
1061,North,134,108,0.040,0,,190,0,0,
1062,West,584,107,0.040,0,,640,0,0,
1063,West,454,107,0.040,0,,510,0,0,
1064,East,36,107,0.040,0,,90,0,0,
1065,North,404,107,0.040,0,,460,0,0,
1066,North,86,107,0.040,0,,140,0,0,
1067,South,84,108,0.040,0,,140,0,0,
1068,West,164,108,0.040,0,,220,0,0,
1069,North,464,107,0.040,0,,520,0,0,
1070,East,534,107,0.040,0,,590,0,0,
1071,North,482,107,0.040,0,,540,0,0,
1072,North,364,107,0.040,0,,420,0,0,
1073,North,234,107,0.040,0,,290,0,0,
1074,West,64,108,0.040,0,,120,0,0,
1075,South,64,107,0.040,0,,120,0,0,
1076,North,334,107,0.040,0,,390,0,0,
1077,North,282,107,0.040,0,,340,0,0,
1078,East,214,107,0.040,0,,270,0,0,
1079,West,134,107,0.040,0,,190,0,0,
1080,South,66,107,0.040,0,,120,0,0,
1081,East,54,107,0.040,0,,110,0,0,
1082,North,166,107,0.040,0,,220,0,0,
1083,North,244,107,0.040,0,,300,0,0,
1084,West,414,107,0.040,0,,470,0,0,
1085,West,254,107,0.040,0,,310,0,0,
1086,South,364,107,0.040,0,,420,0,0,
1087,West,444,107,0.040,0,,500,0,0,
1088,North,274,107,0.040,0,,330,0,0,
1089,East,252,107,0.040,0,,310,0,0,
1090,East,304,108,0.040,0,,360,0,0,
1091,South,66,107,0.040,0,,120,0,0,
1092,East,156,107,0.040,0,,210,0,0,
1093,East,264,108,0.040,0,,320,0,0,
1094,East,414,107,0.040,0,,470,0,0,
1095,East,554,107,0.040,0,,610,0,0,
1096,South,282,108,0.040,0,,340,0,0,
1097,North,374,107,0.040,0,,430,0,0,
1098,South,86,107,0.040,0,,140,0,0,
1099,South,244,107,0.040,0,,300,0,0,
1100,North,254,108,0.040,0,,310,0,0,
1101,East,414,107,0.040,0,,470,0,0,
1102,South,236,107,0.040,0,,290,0,0,
1103,North,214,107,0.040,0,,270,0,0,
1104,East,479,107,0.040,0,,160,0,1,
1105,South,254,107,0.040,0,,310,0,0,
1106,South,174,107,0.040,0,,230,0,0,
1107,East,156,107,0.040,0,,210,0,0,
1108,West,184,108,0.040,0,,240,0,0,
1109,South,362,107,0.040,0,,420,0,0,
1110,North,434,108,0.040,0,,490,0,0,
1111,South,312,108,0.040,0,,370,0,0,
1112,East,56,107,0.040,0,,110,0,0,
1113,East,154,107,0.040,0,,210,0,0,
1114,West,94,107,0.040,0,,150,0,0,
1115,North,154,108,0.040,0,,210,0,0,
1116,West,14,107,0.040,0,,70,0,0,
1117,East,414,107,0.040,0,,470,0,0,
1118,East,56,107,0.040,0,,110,0,0,
1119,South,492,107,0.040,0,,550,0,0,
1120,South,234,107,0.040,0,,290,0,0,
1121,North,334,107,0.040,0,,390,0,0,
1122,West,94,107,0.040,0,,150,0,0,
1123,South,484,107,0.040,0,,540,0,0,
1124,East,454,107,0.040,0,,510,0,0,
1125,East,204,108,0.040,0,,260,0,0,
1126,East,156,107,0.040,0,,210,0,0,
1127,North,84,107,0.040,0,,140,0,0,
1128,West,-4,107,0.040,0,,50,0,0,
1129,South,464,108,0.040,0,,520,0,0,
1130,East,124,108,0.040,0,,180,0,0,
1131,East,362,107,0.040,0,,420,0,0,
1132,East,472,108,0.040,0,,530,0,0,
1133,West,174,108,0.040,0,,230,0,0,
1134,West,244,108,0.040,0,,300,0,0,
1135,East,394,107,0.040,0,,450,0,0,
1136,East,604,107,0.040,0,,660,0,0,
1137,East,244,107,0.040,0,,300,0,0,
1138,South,56,107,0.040,0,,110,0,0,
1139,West,294,107,0.040,0,,350,0,0,
1140,South,204,107,0.040,0,,260,0,0,
1141,North,414,107,0.040,0,,470,0,0,
1142,East,404,107,0.040,0,,460,0,0,
1143,North,352,107,0.040,0,,410,0,0,
1144,East,294,107,0.040,0,,350,0,0,
1145,North,454,108,0.040,0,,510,0,0,
1146,East,136,107,0.040,0,,190,0,0,
1147,West,254,107,0.040,0,,310,0,0,
1148,South,174,108,0.040,0,,230,0,0,
1149,East,246,107,0.040,0,,300,0,0,
1150,South,354,107,0.040,0,,410,0,0,
1151,South,284,108,0.040,0,,340,0,0,
1152,East,114,107,0.040,0,,170,0,0,
1153,North,94,107,0.040,0,,150,0,0,
1154,East,222,108,0.040,0,,280,0,0,
1155,South,134,107,0.040,0,,190,0,0,
1156,East,134,107,0.040,0,,190,0,0,
1157,North,226,107,0.040,0,,280,0,0,
1158,North,204,107,0.040,0,,260,0,0,
1159,East,314,108,0.040,0,,370,0,0,
1160,North,154,107,0.040,0,,210,0,0,
1161,North,312,107,0.040,0,,370,0,0,
1162,North,312,108,0.040,0,,370,0,0,
1163,South,204,108,0.040,0,,260,0,0,
1164,South,452,107,0.040,0,,510,0,0,
1165,East,274,108,0.040,0,,330,0,0,
1166,North,354,107,0.040,0,,410,0,0,
1167,East,144,107,0.040,0,,200,0,0,
1168,East,194,108,0.040,0,,250,0,0,
1169,South,254,107,0.040,0,,310,0,0,
1170,West,1072,107,0.040,0,,680,0,2,
1171,West,304,107,0.040,0,,360,0,0,
1172,North,354,107,0.040,0,,410,0,0,
1173,North,334,107,0.040,0,,390,0,0,
1174,South,34,108,0.040,0,,90,0,0,
1175,North,154,107,0.040,0,,210,0,0,
1176,North,212,107,0.040,0,,270,0,0,
1177,West,304,107,0.040,0,,360,0,0,
1178,West,564,108,0.040,0,,620,0,0,
1179,West,392,108,0.040,0,,450,0,0,
1180,North,512,108,0.040,0,,570,0,0,
1181,East,352,108,0.040,0,,410,0,0,
1182,South,312,107,0.040,0,,370,0,0,
1183,North,382,108,0.040,0,,440,0,0,
1184,South,214,107,0.040,0,,270,0,0,
1185,South,266,107,0.040,0,,320,0,0,
1186,East,-14,107,0.040,0,,40,0,0,
1187,North,216,107,0.040,0,,270,0,0,
1188,North,194,107,0.040,0,,250,0,0,
1189,West,11027,91,0.040,0,対々和,350,0,1,筒子7 筒子7 筒子7 筒子9 筒子9 索子3 索子3 索子3 索子6 索子6 索子6 索子7 索子7 索子7
1190,East,254,107,0.040,0,,310,0,0,
1191,North,206,107,0.040,0,,260,0,0,
1192,North,13561,83,0.040,0,七対子,180,0,5,萬子9 萬子9 索子3 索子3 索子4 索子4 索子4 索子4 索子7 索子7 北風 南風 北風 南風
1193,South,462,107,0.040,0,,520,0,0,
1194,South,194,107,0.040,0,,250,0,0,
1195,South,-44,107,0.040,0,,10,0,0,
1196,North,244,107,0.040,0,,300,0,0,
1197,East,66,107,0.040,0,,120,0,0,
1198,West,414,107,0.040,0,,470,0,0,
1199,West,52,108,0.040,0,,110,0,0,
1200,North,222,108,0.040,0,,280,0,0,
1201,North,304,108,0.040,0,,360,0,0,
1202,South,76,107,0.040,0,,130,0,0,
1203,South,54,107,0.040,0,,110,0,0,
1204,North,414,107,0.040,0,,470,0,0,
1205,North,76,107,0.040,0,,130,0,0,
1206,South,326,107,0.040,0,,380,0,0,
1207,West,174,107,0.040,0,,230,0,0,
1208,East,294,107,0.040,0,,350,0,0,
1209,West,274,108,0.040,0,,330,0,0,
1210,West,432,108,0.040,0,,490,0,0,
1211,East,524,107,0.040,0,,580,0,0,
1212,East,264,107,0.040,0,,320,0,0,
1213,South,214,108,0.040,0,,270,0,0,
1214,South,66,107,0.040,0,,120,0,0,
1215,West,174,107,0.040,0,,230,0,0,
1216,West,174,107,0.040,0,,230,0,0,
1217,East,456,107,0.040,0,,510,0,0,
1218,West,154,108,0.040,0,,210,0,0,
1219,North,66,107,0.040,0,,120,0,0,
1220,South,144,107,0.040,0,,200,0,0,
1221,East,224,108,0.040,0,,280,0,0,
1222,South,242,108,0.040,0,,300,0,0,
1223,North,174,107,0.040,0,,230,0,0,
1224,West,234,107,0.040,0,,290,0,0,
1225,South,244,107,0.040,0,,300,0,0,
1226,West,284,107,0.040,0,,340,0,0,
1227,East,166,107,0.040,0,,220,0,0,
1228,East,294,107,0.040,0,,350,0,0,
1229,South,314,107,0.040,0,,370,0,0,
1230,West,424,107,0.040,0,,480,0,0,
1231,North,442,107,0.040,0,,500,0,0,
1232,South,76,107,0.040,0,,130,0,0,
1233,West,614,107,0.040,0,,670,0,0,
1234,West,394,107,0.040,0,,450,0,0,
1235,East,464,107,0.040,0,,520,0,0,
1236,North,94,107,0.040,0,,150,0,0,
1237,East,-14,107,0.040,0,,40,0,0,
1238,North,254,107,0.040,0,,310,0,0,
1239,North,344,108,0.040,0,,400,0,0,
1240,East,154,107,0.040,0,,210,0,0,
1241,East,106,107,0.040,0,,160,0,0,
1242,North,266,107,0.040,0,,320,0,0,
