Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
666,East,-417,110,0.264,1104,,2256,888,660,0,筒子8 筒子8 索子3 索子6 | 萬子5 萬子6 萬子7 萬子7 萬子8 萬子9 索子7 索子7 索子7
667,East,-1125,109,0.263,1686,,3072,372,172,0,索子6 | 萬子5 萬子5 萬子5 萬子7 萬子7 萬子7 筒子2 筒子2 筒子2 筒子7 筒子7 筒子7
668,North,-3471,110,0.263,3468,,1400,584,1148,0,筒子1 筒子2 筒子8 索子9 | 萬子7 萬子7 萬子7 萬子9 萬子9 萬子9 筒子2 筒子2 筒子2
669,North,3174,109,0.262,870,,480,6408,212,0,萬子4 萬子7 索子7 索子7 北風 北風 北風 | 萬子5 萬子6 萬子7 筒子9 筒子9 筒子9
670,North,-1741,109,0.261,2046,,1424,1360,560,0,筒子3 索子3 索子3 索子9 索子9 東風 南風 | 萬子5 萬子5 萬子5赤ドラ 筒子7 筒子8 筒子9
671,West,-3362,109,0.261,4410,,3312,400,396,0,索子9 | 萬子5 萬子6 萬子7 筒子5 筒子5 筒子5赤ドラ 索子3 索子3 索子3 南風 南風 南風
672,West,1403,109,0.260,-1890,,1152,696,676,0,萬子1 萬子4 萬子4 萬子7 萬子9 索子8 中ちゃん | 筒子7 筒子8 筒子9 索子2 索子2 索子2
673,North,-1806,109,0.260,1314,,1568,508,416,0,萬子4 筒子8 筒子8 筒子9 索子3 索子3 索子9 | 萬子7 萬子7 萬子7 筒子5 筒子6 筒子7
674,West,-3911,109,0.259,4458,,2416,604,516,0,萬子5 萬子6 萬子6 萬子6 萬子6 筒子8 索子2 | 萬子1 萬子2 萬子3 筒子3 筒子4 筒子5
675,East,-1748,110,0.259,2952,,3320,536,428,0,筒子8 筒子8 筒子8 筒子9 | 萬子7 萬子8 萬子9 索子7 索子7 索子7 索子7 索子8 索子9
676,West,-4249,110,0.258,4644,,1880,1000,644,0,索子7 索子7 索子7 索子9 | 萬子7 萬子8 萬子9 筒子5赤ドラ 筒子6 筒子7 索子7 索子8 索子9
677,South,1195,109,0.258,-1134,,1928,812,340,0,萬子7 萬子7 萬子9 筒子8 索子7 索子9 索子9 | 萬子4 萬子5 萬子6 索子3 索子3 索子3
678,South,-643,109,0.257,678,,1848,580,608,0,萬子6 萬子6 筒子4 筒子4 筒子8 索子3 索子9 | 萬子2 萬子2 萬子2 筒子7 筒子8 筒子9
679,West,-1734,109,0.257,1362,,1912,356,348,0,萬子4 萬子5赤ドラ 萬子6 萬子6 筒子6 索子3 索子7 | 萬子2 萬子3 萬子4 筒子6 筒子7 筒子8
680,South,-443,110,0.256,1428,,1512,1680,856,0,萬子7 萬子7 筒子7 索子3 索子7 索子7 索子7 索子9 索子9 索子9 | 萬子5 萬子6 萬子7
681,South,-1260,109,0.256,1482,,1520,856,848,0,萬子5赤ドラ 萬子6 萬子7 筒子8 索子3 中ちゃん 中ちゃん | 萬子5 萬子6 萬子7 筒子2 筒子3 筒子4
682,South,-2390,109,0.255,2178,,1128,1344,356,0,萬子4 萬子5 筒子8 筒子8 索子6 索子7 北風 | 筒子5赤ドラ 筒子6 筒子7 南風 南風 南風
683,South,-2321,110,0.255,3492,,2360,1208,736,0,萬子7 萬子7 索子8 索子9 | 萬子5 萬子6 萬子7 筒子3 筒子4 筒子5 筒子8 筒子8 筒子8
684,East,-4258,110,0.254,3456,,816,1060,356,0,萬子5 萬子6 萬子9 筒子5赤ドラ 筒子6 索子3 索子7 索子9 索子9 中ちゃん | 筒子6 筒子7 筒子8
685,North,960,109,0.254,-174,,1536,1020,1252,0,萬子5 萬子6 筒子8 筒子8 索子3 索子4 索子5赤ドラ | 筒子9 筒子9 筒子9 索子7 索子8 索子9
686,West,-2272,110,0.253,2328,,1008,1304,820,0,萬子5 萬子6 萬子7 萬子9 萬子9 筒子8 索子2 索子7 索子7 中ちゃん | 索子7 索子8 索子9
687,North,-2452,110,0.253,2748,,2288,720,368,0,萬子9 萬子9 筒子8 索子6 | 萬子2 萬子3 萬子4 萬子5 萬子6 萬子7 筒子3 筒子3 筒子3
688,South,-3625,110,0.252,3468,,1496,536,948,0,萬子6 萬子7 南風 南風 | 筒子4 筒子5赤ドラ 筒子6 索子3 索子3 索子3 索子6 索子7 索子8
689,West,358,109,0.252,1386,,4352,392,52,0,筒子8 | 萬子4 萬子5 萬子6 筒子7 筒子8 筒子9 索子7 索子7 索子7 西風 西風 西風
690,South,878,110,0.251,-132,,2784,340,712,0,筒子8 筒子8 索子3 索子7 | 萬子4 萬子5 萬子6 萬子7 萬子8 萬子9 索子1 索子1 索子1
691,West,368,109,0.251,2082,,4032,528,960,0,萬子9 | 萬子5 萬子6 萬子6 萬子6 萬子6 萬子7 筒子3 筒子4 筒子5赤ドラ 索子8 索子8 索子8
692,East,-2252,110,0.250,2280,,2336,524,240,0,萬子6 萬子7 索子7 索子7 | 筒子6 筒子7 筒子8 索子6 索子7 索子8 索子9 索子9 索子9
693,East,-722,109,0.250,1362,,1568,1336,764,0,萬子6 萬子7 筒子8 筒子8 索子3 索子3 索子3 | 筒子3 筒子3 筒子3 筒子5 筒子6 筒子7
