Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
96,North,-3041,110,0.825,1083,,1112,0,0,0,萬子3 萬子6 筒子3 筒子3 索子8 索子8 東風 西風 北風 發ちゃん | 筒子7 筒子8 筒子9
97,East,-2912,109,0.823,1260,,1368,0,0,0,萬子9 筒子2 筒子5 筒子6 筒子6 索子6 索子6 | 萬子4 萬子5 萬子6 筒子7 筒子7 筒子7
98,West,-1217,109,0.822,-87,,1712,0,0,0,萬子4 索子3 索子7 南風 西風 發ちゃん 發ちゃん | 萬子1 萬子2 萬子3 筒子5赤ドラ 筒子6 筒子7
99,North,-2172,109,0.820,234,,1088,0,0,0,萬子6 萬子9 筒子3 筒子9 北風 發ちゃん 中ちゃん | 萬子1 萬子2 萬子3 筒子3 筒子3 筒子3
100,West,-3439,109,0.819,1638,,1216,0,0,0,萬子4 萬子9 筒子5 筒子7 西風 發ちゃん 中ちゃん | 萬子6 萬子7 萬子8 筒子7 筒子8 筒子9
101,North,-1843,109,0.817,564,,1712,0,0,0,萬子4 筒子3 筒子4 索子8 西風 白ちゃん 白ちゃん | 萬子3 萬子4 萬子5 筒子1 筒子2 筒子3
102,West,-3951,110,0.815,1905,,984,0,0,0,萬子3 萬子5 筒子1 索子2 索子3 索子4 索子4 索子7 索子8 白ちゃん | 萬子2 萬子2 萬子2
103,North,-2810,109,0.814,336,,496,0,0,0,萬子1 萬子1 萬子4 筒子1 筒子1 筒子2 筒子4 筒子6 筒子7 筒子9 索子8 發ちゃん 中ちゃん | 
104,West,-3331,109,0.812,1689,,1384,0,0,0,萬子5 筒子6 索子4 南風 南風 西風 北風 | 筒子2 筒子3 筒子4 發ちゃん 發ちゃん 發ちゃん
105,North,-1190,109,0.810,-924,,856,0,0,0,萬子4 萬子4 萬子9 萬子9 萬子9 筒子1 筒子6 索子7 索子8 東風 東風 南風 白ちゃん | 
106,South,-2913,110,0.809,1191,,1312,0,0,0,萬子3 萬子5赤ドラ 萬子7 萬子7 筒子2 筒子8 筒子8 索子1 索子7 索子9 | 索子5 索子5 索子5
107,North,-1551,109,0.807,30,,1488,0,0,0,萬子1 萬子1 萬子7 索子7 索子9 白ちゃん 中ちゃん | 索子1 索子1 索子1 索子2 索子3 索子4
108,West,-1045,110,0.806,-621,,1376,0,0,0,萬子1 萬子3 萬子8 筒子1 筒子3 筒子9 索子9 東風 西風 發ちゃん | 筒子2 筒子3 筒子4
109,West,-2619,110,0.804,81,,528,0,0,0,萬子4 萬子5 筒子1 筒子5 筒子7 索子1 索子8 南風 南風 西風 | 白ちゃん 白ちゃん 白ちゃん
110,South,-523,109,0.802,-783,,1704,0,0,0,萬子2 萬子7 筒子9 索子2 索子3 南風 北風 | 萬子7 萬子8 萬子9 索子9 索子9 索子9
111,South,-2280,110,0.801,6,,800,0,0,0,萬子1 萬子1 筒子3 筒子7 筒子8 索子3 東風 西風 白ちゃん 中ちゃん | 萬子9 萬子9 萬子9
112,South,-1132,110,0.799,-381,,1512,0,0,0,萬子5赤ドラ 萬子7 筒子8 筒子9 索子1 索子2 索子3 索子8 索子8 西風 | 萬子1 萬子2 萬子3
113,North,-3466,110,0.798,1329,,912,0,0,0,萬子3 萬子5 萬子9 萬子9 筒子3 筒子5 筒子5 索子7 西風 西風 | 東風 東風 東風
114,North,-3049,110,0.796,957,,944,0,0,0,筒子2 筒子6 索子3 索子6 索子7 索子9 索子9 北風 白ちゃん 發ちゃん | 筒子6 筒子7 筒子8
115,East,-3326,109,0.794,1893,,1552,0,0,0,萬子6 筒子5赤ドラ 筒子7 索子2 東風 中ちゃん 中ちゃん | 萬子2 萬子2 萬子2 索子4 索子5 索子6
116,South,-2393,109,0.793,1137,,1728,0,0,0,萬子7 萬子7 筒子5 筒子8 索子1 索子1 索子7 | 萬子3 萬子4 萬子5 筒子7 筒子8 筒子9
117,South,-5476,110,0.791,4596,,2200,0,0,0,索子3 索子8 南風 發ちゃん | 萬子3 萬子4 萬子5 筒子6 筒子6 筒子6 筒子6 筒子7 筒子8
118,South,-1080,109,0.790,-873,,1072,0,0,0,筒子2 筒子8 筒子8 索子1 索子2 索子3 白ちゃん | 東風 東風 東風 北風 北風 北風
119,North,-2821,110,0.788,807,,1032,0,0,0,萬子3 萬子8 筒子1 筒子3 索子3 索子8 南風 南風 發ちゃん 發ちゃん | 索子6 索子7 索子8
120,West,-2693,110,0.786,660,,992,0,0,0,萬子2 萬子2 萬子5赤ドラ 萬子5 筒子3 筒子6 筒子8 南風 北風 發ちゃん | 筒子2 筒子3 筒子4
121,West,-2219,110,0.785,-441,,512,0,0,0,萬子5 筒子2 白ちゃん 發ちゃん | 萬子2 萬子2 萬子2 索子2 索子2 索子2 索子3 索子3 索子3
122,North,-3633,110,0.783,1413,,832,0,0,0,萬子9 筒子1 筒子5赤ドラ 筒子9 索子2 索子2 索子6 索子9 索子9 東風 | 萬子2 萬子3 萬子4
123,East,-2697,109,0.782,993,,1320,0,0,0,萬子3 萬子5 筒子1 筒子1 筒子2 索子1 索子2 | 筒子3 筒子4 筒子5 筒子9 筒子9 筒子9
124,South,-2234,109,0.780,-174,,664,0,0,0,萬子3 萬子3 萬子6 筒子4 筒子6 東風 西風 | 萬子1 萬子2 萬子3 索子8 索子8 索子8
125,South,-591,109,0.779,-939,,1480,0,0,0,萬子2 萬子9 筒子4 索子3 索子3 南風 北風 | 萬子3 萬子4 萬子5 筒子1 筒子1 筒子1
126,North,-2916,110,0.777,1038,,1152,0,0,0,萬子1 萬子6 筒子3 筒子3 索子1 索子6 索子6 南風 北風 中ちゃん | 筒子3 筒子4 筒子5赤ドラ
127,South,-2991,110,0.775,510,,584,0,0,0,萬子6 萬子7 筒子2 索子5 索子8 索子8 西風 西風 發ちゃん 發ちゃん | 索子2 索子2 索子2
128,East,295,110,0.774,-1458,,1928,0,0,0,筒子1 索子1 南風 中ちゃん | 筒子1 筒子2 筒子3 筒子3 筒子3 筒子3 索子3 索子3 索子3
129,South,-933,109,0.772,-1101,,936,0,0,0,萬子2 萬子2 萬子2 萬子3 萬子4 萬子9 筒子2 筒子3 筒子8 索子2 索子6 北風 白ちゃん | 
130,South,-1453,109,0.771,-567,,1024,0,0,0,萬子2 萬子2 萬子5 筒子1 筒子5赤ドラ 索子6 南風 | 萬子5赤ドラ 萬子6 萬子7 中ちゃん 中ちゃん 中ちゃん
131,South,-3510,110,0.769,1542,,1064,0,0,0,萬子3 萬子5 索子1 索子2 索子2 索子7 索子7 索子9 中ちゃん 中ちゃん | 筒子5 筒子6 筒子7
132,West,-1204,110,0.768,-609,,1216,0,0,0,萬子6 萬子8 筒子1 筒子1 索子1 索子7 北風 北風 白ちゃん 發ちゃん | 萬子1 萬子2 萬子3
133,West,-2153,110,0.766,-186,,728,0,0,0,萬子3 萬子8 萬子8 筒子8 索子3 索子9 東風 東風 東風 發ちゃん | 萬子6 萬子6 萬子6
134,North,-2161,109,0.765,-417,,392,0,0,0,萬子1 萬子2 萬子2 萬子4 筒子1 筒子2 筒子3 筒子5 索子1 索子3 南風 西風 發ちゃん | 
135,North,-2901,109,0.763,1251,,1352,0,0,0,筒子3 筒子8 索子3 索子3 索子5赤ドラ 索子8 西風 | 筒子1 筒子2 筒子3 筒子5 筒子6 筒子7
