Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
4407,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子4 萬子9 筒子4 索子5 索子5 索子7 索子8 索子8 索子8 東風 東風 | 
4408,East,-1513,109,0.001,0,,0,0,0,0,筒子9 索子6 索子6 索子8 索子9 東風 東風 | 索子9 索子9 索子9 西風 西風 西風
4409,South,-1535,110,0.001,0,,0,0,0,0,萬子1 萬子4 萬子6 萬子6 萬子7 萬子8 萬子8 萬子9 筒子5 西風 | 南風 南風 南風
4410,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子1 萬子8 萬子9 萬子9 筒子3 索子8 索子9 東風 南風 西風 中ちゃん | 
4411,West,-1485,109,0.001,0,,0,0,0,0,萬子3 萬子6 索子8 索子8 索子8 索子9 東風 南風 南風 西風 北風 北風 白ちゃん | 
4412,East,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子6 萬子8 萬子8 筒子1 筒子5赤ドラ 筒子8 筒子9 索子5赤ドラ 南風 西風 發ちゃん | 
4413,West,8914,64,0.001,0,清一色 一気通貫,0,0,0,14,萬子1 萬子2 萬子3 萬子4 萬子5 萬子6 萬子9 萬子9 | 萬子2 萬子2 萬子2 萬子7 萬子8 萬子9
4414,West,-1517,109,0.001,0,,0,0,0,0,萬子1 | 萬子1 萬子1 萬子1 萬子2 萬子3 萬子3 萬子4 萬子4 萬子5 筒子3 筒子4 筒子5
4415,East,-1485,109,0.001,0,,0,0,0,0,萬子7 筒子4 筒子8 索子5赤ドラ 索子6 索子7 索子8 索子9 東風 東風 南風 北風 中ちゃん | 
4416,North,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子5 萬子7 筒子1 筒子6 索子8 索子8 索子9 索子9 索子9 南風 西風 北風 | 
4417,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子2 筒子1 筒子2 索子6 索子6 索子7 索子7 索子7 東風 東風 東風 中ちゃん | 
4418,East,3414,104,0.001,0,七対子,0,0,0,58,萬子1 萬子1 萬子3 萬子3 索子8 索子8 索子9 索子9 南風 南風 西風 西風 中ちゃん 中ちゃん | 
4419,East,-1485,109,0.001,0,,0,0,0,0,萬子2 萬子2 萬子2 萬子5 萬子6 萬子7 萬子7 索子1 索子5赤ドラ 東風 南風 西風 西風 | 
4420,East,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子1 索子1 索子4 索子6 索子7 索子8 索子9 東風 南風 北風 北風 | 
4421,North,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子8 索子1 索子2 索子7 索子7 索子8 索子8 索子9 南風 南風 西風 | 
4422,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子4 萬子8 萬子9 筒子2 筒子2 筒子2 索子7 索子9 南風 南風 西風 發ちゃん | 
4423,North,-1485,109,0.001,0,,0,0,0,0,萬子2 萬子4 索子2 索子4 索子5 索子6 索子8 索子8 索子9 索子9 西風 白ちゃん 白ちゃん | 
4424,North,-1485,109,0.001,0,,0,0,0,0,萬子3 萬子4 萬子5 萬子7 萬子9 索子4 索子5 索子5赤ドラ 索子5 索子7 東風 南風 北風 | 
4425,North,-1485,109,0.001,0,,0,0,0,0,萬子2 萬子4 萬子5 萬子8 筒子9 索子4 索子8 索子9 索子9 索子9 東風 東風 南風 | 
4426,West,2520,71,0.001,0,一盃口,0,0,0,5,萬子1 萬子1 索子4 索子5 索子6 索子6 索子6 索子7 索子7 索子8 索子8 索子9 索子9 索子9 | 
4427,North,-1485,109,0.001,0,,0,0,0,0,萬子2 萬子3 萬子4 萬子4 索子7 索子7 索子8 索子9 索子9 索子9 東風 東風 西風 | 
4428,West,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子6 筒子9 索子1 索子7 索子8 北風 | 
4429,South,2910,42,0.001,0,七対子,0,0,0,4,萬子1 萬子1 索子4 索子4 索子6 索子6 索子8 索子8 索子9 索子9 東風 東風 南風 南風 | 
4430,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子8 萬子9 筒子7 筒子8 筒子9 索子2 索子4 索子6 索子7 東風 西風 | 
4431,North,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子8 萬子9 筒子7 筒子8 筒子8 筒子9 索子9 東風 東風 南風 西風 | 
4432,West,-1485,109,0.001,0,,0,0,0,0,萬子7 萬子8 筒子1 筒子2 筒子2 筒子5 筒子6 筒子7 筒子9 筒子9 索子2 西風 發ちゃん | 
4433,West,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子2 萬子2 萬子3 萬子3 萬子4 萬子4 萬子5 萬子5 東風 白ちゃん 發ちゃん 中ちゃん | 
4434,North,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子1 萬子1 索子3 索子5 索子7 索子9 索子9 東風 發ちゃん 中ちゃん 中ちゃん | 
4435,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子2 筒子2 筒子8 筒子8 索子4 索子5 索子8 索子9 東風 東風 南風 南風 | 
4436,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子7 筒子3 筒子5 索子6 索子7 索子8 索子9 索子9 南風 南風 南風 西風 | 
4437,East,40279,94,0.001,0,対々和 三暗刻 四暗刻,0,0,0,12,萬子1 萬子1 萬子1 索子7 索子7 索子7 索子8 索子8 索子8 索子9 索子9 南風 南風 南風 | 
4438,East,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子1 索子4 索子6 索子7 索子9 索子9 索子9 東風 東風 北風 白ちゃん | 
4439,South,-1485,109,0.001,0,,0,0,0,0,萬子2 萬子4 萬子6 萬子9 筒子3 筒子8 索子1 索子6 索子9 索子9 西風 北風 發ちゃん | 
4440,South,-1485,109,0.001,0,,0,0,0,0,萬子5 筒子2 筒子8 筒子8 索子3 索子7 索子7 索子9 東風 南風 南風 南風 南風 | 
4441,South,-1485,109,0.001,0,,0,0,0,0,萬子3 萬子4 萬子5 萬子5 筒子3 筒子5 筒子5 筒子6 索子8 南風 南風 西風 西風 | 
4442,East,-1485,109,0.001,0,,0,0,0,0,萬子3 萬子3 萬子6 萬子6 萬子8 筒子3 索子7 索子7 索子8 東風 東風 西風 西風 | 
4443,North,-1485,109,0.001,0,,0,0,0,0,索子4 索子5 索子6 索子6 索子7 索子7 索子8 索子9 東風 東風 東風 西風 北風 | 
